id,original_text,label,corrected_text,
0523A002-3-001-b,"5/12/2011

γειασου καλεμου φιλε Γιωργος
τις τελευτες μερε και δω εχει καλο
καιρο παρολο που ειμαστε σε βουνο
και δεν βγενω πολυ τωρα τελευτεα και προλαβενω
να διαβαζω εμει πηγαμε στη Θεσαλονηκη αλλα 
δεν σε ειδα ταλεμε καλεμου φιλε γιωργος
καλα να περασεις
Ρομπερτο",1,"5/12/2011

γεια σου καλέ μου φίλε Γιώργο
τις τελευταίες μέρες και δω έχει καλό
καιρό παρόλο που είμαστε σε βουνό
και δε βγαίνω πολύ τώρα τελευταία και προλαβαίνω
να διαβάζω εμείς πήγαμε στη Θεσσαλονίκη αλλά 
δε σε είδα τα λέμε καλέ μου φίλε Γιώργο
καλά να περάσεις
Ρομπέρτο",
0523A002-3-002-a,"Μια φορά κι έναν καιρό είταν ένα πουλί που
ειχαι γενίση μικρά πουλακια και έφηγε να
βρή φαγιτό ομοσ απο κάτο είταν μια γάτα
και καθώταν και τα έβλεπε και άρχησε 
να ανεβένη στο δέντρο αλλα είταν και ενας
σκύλος και άρχισε να τη τραβάη απο την ουρά 
και ειρθε η μαμα απο τα μικρά πουλάκια και η
γάτα άρχισε να φεφγη το σκύλος άρχεισε να 
τη κηνιγάη.",1,"Μια φορά κι έναν καιρό ήταν ένα πουλί που
είχε γεννήσει μικρά πουλάκια και έφυγε να
βρει φαγητό όμως από κάτω ήταν μια γάτα
και καθόταν και τα έβλεπε και άρχισε 
να ανεβαίνει στο δέντρο αλλά ήταν και ένας
σκύλος και άρχισε να τη τραβάει από την ουρά 
και ήρθε η μαμά στα μικρά πουλάκια και η
γάτα άρχισε να φεύγει ο σκύλος άρχισε να 
την κυνηγάει.",
0523A002-3-003-a,"Μια φορά κι έναν καιρό εταν ενα πολακι που ειχαι
γενισι κατι μικρα πουλακια. ",1,"Μια φορά κι έναν καιρό ήταν ένα πουλάκι που είχε
γεννήσει κάτι μικρά πουλάκια. ",
0523A002-3-003-a,"Οτα εφιγε το πουλη 
απο τιν φολια.",1,"Όταν έφυγε το πουλί 
από τη φωλιά.",
0523A002-3-003-a,"Οταν εφιγε ιγατα προχορουσε
κι ηδε μια φολια κιτουσε τα πουλακια
μετα απο μισι ωρα ανεβικε απανο στο δεν
τρο ομος εικυνη την ορα δεν ιχε προσεξη
πισ πισοτης ιταν ενας σκιλος ο σκιλος 
τιν τραβιξε απο τιν ουρα και επεσε
κατο μετα ο σκυλοσ τιν κινιγουσε.",1,"Όταν έφυγε η γάτα προχωρούσε
κι είδε μια φωλιά κοιτούσε τα πουλάκια
μετά από μισή ώρα ανέβηκε απάνω στο δέ-
ντρο όμως εκείνη την ώρα δεν είχε προσέξει
πίσω της ήταν ένας σκύλος ο σκύλος 
την τράβηξε από την ουρά και έπεσε
κάτω μετά ο σκύλος την κυνηγούσε.",
0523A002-3-003-b,"5/11/2011

Η προτι μου εκδρομη ηταν στιν 
νεα ιοΡκη εικαι τα περασα πολη
καλα.",1,"5/11/2011

Η πρώτη μου εκδρομή ήταν στη 
Νέα ΥόΡκη εκεί τα πέρασα πολύ
καλά.",
0523A002-3-003-b,"μουαρεσε γιατι πΡοτη φορα
ειχα πα οταν φτασαμε εβλεπα πανο
προς τον ουραν γιατι μου αρεσαν τα 
κτιρια ειταν ολλα μα ολλα τελια
ηπα στους γονις μου να μινουμε
κιαλο αλα αφτι μου ιπαν πος πΡεπ
ι να γιΡισουμε γιατη εχουμε δουλια.",1,"μου άρεσε γιατί πΡώτη φορά
είχα πάει όταν φτάσαμε έβλεπα πάνω
προς τον ουρανό γιατί μου άρεσαν τα 
κτίρια ήταν όλα μα όλα τέλεια
είπα στους γονείς μου να μείνουμε
κι άλλο αλλά αυτοί μου είπαν πως πΡέ-
πει να γυΡίσουμε γιατί έχουμε δουλειά.",
0523A002-3-003-b,"δεν μου αΡεσε γιατι δεν ιχε
οτε λιγο πΡασινο ιταν ολο κτι
Ριο.",1,"δε μου άΡεσε γιατί δεν είχε
ποτέ λίγο πΡάσινο ήταν όλο κτί-
Ριο.",
0523A002-3-004-a,"Μια φορά κι έναν καιρό είταν ένα πούλα-
κι που γένισε δύο μίκρα πούλακ-
ια στήν φώλια.",1,"Μια φορά κι έναν καιρό ήταν ένα πουλά-
κι που γέννησε δύο μικρά πουλά-
κια στη φωλιά.",
0523A002-3-004-a,"μέτα η μάμα απο
τα πούλακια εφύγε, και τότε είταν
μία γάτα πού είδαι τα πούλακια
και όρμύσε στά πούλακια όμος
τήν ήδε ένα σκύλος και ο 
σκειλός δάκγοσε τήν ούρα απο 
τήν γάτα και η μάμα απο 
τα πούλακι γύρυσε με λύγο φαγ-
ήτο.",1,"μετά η μαμά έφυγε από
τα πουλάκια, και τότε ήταν
μία γάτα που είδε τα πουλάκια
και όρμησε στα πουλάκια όμως
την είδε ένας σκύλος και ο 
σκύλος δάγκωσε την ουρά  
της γάτας και η μαμά                                                      γύρισε στα πουλάκια με λίγο φα-
γητό.",
0523A002-3-004-a,"μέτα ο σκύλος την τρόμαξε
την γάτα έφύγε.",1,"μετά ο σκύλος την τρόμαξε
τη γάτα κι έφυγε.",
0523A002-3-004-a,ΤΕΛΟΣ,0,,
0523A002-3-004-b,"5/12/2011
Γιώργο εχώ παει έκδρομη
και τα πέρασα τέλια.",1,"5/12/2011
Γιώργο έχω πάει εκδρομή
και τα πέρασα τέλεια.",
0523A002-3-004-b,"πήγα-
με στο Τσαλάπατα στο μούσιο του
Βόλου.",1,"πήγα-
με στο Τσαλαπάτα στο μουσείο του
Βόλου.",
0523A002-3-004-b,"είχαι πόλυ όρα πράγματα
γία τήν μύρτη είχαι πόλου ταφ-
ους είχαι πύνακε γία το πλου-
σιο κόριτσι.",1,"είχε πολύ ωραία πράγματα
για τη μύρτη είχε πολλούς τά-
φους είχε πίνακες για το πλού-
σιο κορίτσι.",
0523A002-3-004-b,"μού αρέσαι η εκδρ-
ομη γίατι είχα πόλου φίλου εκει
δεν μού αρέσαι λύγο που η κα-
λη μου φίλι έμυνε στο σχόλειο
γίατι χτήπησε ένα παίδι.",1,"μου άρεσε η ε-
κδρομή γιατί είχα πολλούς φίλους εκεί
δε μου άρεσε λίγο που η κα-
λή μου φίλη έμεινε στο σχολείο
γιατί χτύπησε ένα παιδί.",
0523A002-3-004-b,ΤΕΛΟΣ,0,,
0523A002-3-005-a,"Μια φορά κι έναν καιρό ήταν η μαμά των μι
κρών πουλιών τα είπε οτι θα τους φέρει φαγ
ητο και έφυγε.",1,"Μια φορά κι έναν καιρό ήταν η μαμά των μι-
κρών πουλιών τους είπε ότι θα τους φέρει φα-
γητό και έφυγε.",
0523A002-3-005-a,"Όταν έφυγε αμέσως ενθανήστικε
μια γάτα.",1,"Όταν έφυγε αμέσως αισθάνθηκε
μια γάτα.",
0523A002-3-005-a,"Τα κοιτούσε σκαρφάλωσε στο δέντρο και
τότε την είδε ένας σκύλος και της δάγκωσε την 
ουρά.",0,,
0523A002-3-005-a,"ότε ήρθε η μαμά η γάτα έφυγε και 
ο σκύλος ακόμα την κυνηγούσε.",1,"Όταν ήρθε η μαμά η γάτα έφυγε και 
ο σκύλος ακόμα την κυνηγούσε.",
0523A002-3-005-a,Τέλος,0,,
0523A002-3-005-b,"Πορταριά 5/12/2011

Γεια σου και σε σένα Γιώργο είμαι
πολύ καλά γιατί χθές πήγα βόλτα
με τις φίλη μου στο πάρκο.",1,"Πορταριά 5/12/2011

Γεια σου και σε σένα Γιώργο είμαι
πολύ καλά γιατί χθες πήγα βόλτα
με τις φίλες μου στο πάρκο.",
0523A002-3-005-b,"Παίξαμε, διασκεδάσα
με και επίσης πάνω απο όλα γελάσαμε.",1,"Παίξαμε, διασκεδάσα-
με και επίσης πάνω από όλα γελάσαμε.",
0523A002-3-005-b,"Ηταν 
μια ωραία μέρα που δεν θα την ξεχάσω 
ποτέ γιατί περάσαμε ωραία.",1,"Ήταν 
μια ωραία μέρα που δε θα την ξεχάσω 
ποτέ γιατί περάσαμε ωραία.",
0523A002-3-005-b,"Πολλά χαιρετίσματα στους δικούς σου
Ευτυχία. ",0,,
0523A004-1-002,"Μια φορά κι έναν καιρό ήταν κάποια 
πουλιά που ήρθε μια γάτα
που τα πουλιά ήθελαν να τα 
φάη η γατα μετά ήρθε 
ένα σκιλί που ήθελαν δηώξη
και το έδηοξαι μετά
έθηγαι η γάτα.",1,"Μια φορά κι έναν καιρό ήταν κάποια 
πουλιά και ήρθε μια γάτα
που ήθελε να φάει τα πουλιά 
μετά ήρθε 
ένα σκυλί που ήθελε να την διώξει
και την έδιωξε μετά
έφυγε η γάτα.",
0523A004-1-003,"Μια φορά κι έναν καιρό 
ιταν μικρα κακιφακια κια ιμαμα τους
εδινε φαγιτο, μετα εφιγειμαμα
και πιγειγατα νατα φαι μετα περιμενε
μετα σκαρφαλονε και πιγενε ο σκυλος
και μετα τιν επιασ τιγατα απο τινουρα
μετα εδοσε ιμαμα στα κοστιφακια
και οσκιλοσ ετρεξεναπιασιτιγατα",1,"Μια φορά κι έναν καιρό 
ήταν μικρά κοτσυφάκια και η μαμά τους
έδινε φαγητό, μετά έφυγε η μαμά
και πήγε η γάτα να τα φάει μετά περίμενε
μετά σκαρφάλωνε και πήγαινε ο σκύλος
και μετά την έπιασε τη γάτα από την ουρά
μετά έδωσε η μαμά στα κοτσυφάκια
και ο σκύλος έτρεξε να πιάσει τη γάτα",
